FAC_NO,FAC_NAME,Year,Gross_Outpatient_Percentage,Gross_Inpatient_Percentage,TYPE_CARE,HSA name,DSH hosp,lic bed size,TEACH_RURL,DAY_TOT,adj pat days,DIS_TOT,county name,COUNTY,OSHPD_ID,HOSPITAL,FY_Score,CY_Score
106361343,st mary medical center  apple valley,2019,44.21438420023666,55.78561579976334,GENERAL ACUTE,12 - inland counties,DSH,200-299,Rural,65958,118234.7797983433,14386,San Bernardino,,,,,
106250955,surprise valley community hospital,2019,25.867902030383334,74.13209796961667,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,6994,9434.509735,51,Modoc,MODOC,250955,surprise valley community hospital,1.0299200000000002,
106034002,sutter amador hospital,2019,57.83875315670962,42.161246843290385,GENERAL ACUTE,06 - north san joaquin,DSH,50-99,Rural,8331,19759.85205,2243,Amador,AMADOR,34002,sutter amador hospital,1.2863198449612403,
106084001,sutter coast hospital,2019,60.999701428132425,39.00029857186757,GENERAL ACUTE,01 - northern california,DSH,Jan-49,Rural,9537,24453.65894,2383,Del Norte,DEL NORTE,84001,sutter coast hospital,1.3505086065573773,
106171395,sutter lakeside hospital,2019,71.18680011,28.813199888917495,GENERAL ACUTE,01 - northern california,DSH,Jan-49,Rural,7013,24339.53892,1886,Lake,LAKE,171395,sutter lakeside hospital,1.154659013605442,
106291053,tahoe forest hospital,2019,72.91640649610844,27.083593503891564,GENERAL ACUTE,02 - golden empire,Non-DSH,50-99,Rural,18115,66885.51132,1770,Nevada,NEVADA,291053,tahoe forest hospital,1.2777645716945991,
106531059,trinity hospital,2019,58.55268344171842,41.44731655828158,GENERAL ACUTE,01 - northern california,DSH,Jan-49,Rural,6726,16227.82982956729,267,Trinity,TRINITY,531059,trinity hospital,1.113678102189781,
106400548,twin cities community hospital,2019,47.941097703373984,52.058902296626016,GENERAL ACUTE,08 - mid-coast,Non-DSH,100-149,Rural,16384,31472.04278,4467,San Luis Obispo,,,,,
106361370,victor valley global medical center,2019,40.49508694,59.50491306296539,GENERAL ACUTE,12 - inland counties,DSH,100-149,Rural,21044,35365.14704,5631,San Bernardino,SAN BERNARDINO,361370,victor valley global medical center,1.1219065664913597,
106171049,adventist health clearlake,2017,71.92093254211979,28.079067457880207,GENERAL ACUTE,01 - northern california,DSH,Jan-49,Rural,5836,20784.16603,1430,Lake,LAKE,171049,adventist health clearlake,1.0497098537825809,
106164029,adventist health hanford,2017,62.75535661243943,37.244643387560565,GENERAL ACUTE,09 - central,DSH,200-299,Rural,45399,121894.0386,11102,Kings,KINGS,164029,adventist health hanford,1.1401144460132278,
106234038,adventist health howard memorial,2017,45.307836476183915,54.692163523816085,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,6569,12010.86148,1622,Mendocino,MENDOCINO,234038,adventist health howard memorial,1.5787726159793813,
106100797,adventist health reedley,2017,87.32649278925845,12.673507210741555,GENERAL ACUTE,09 - central,DSH,Jan-49,Rural,4260,33613.42625338466,1859,Fresno,FRESNO,100797,adventist health reedley,0.6962259410288582,
106554011,adventist health sonora  greenley,2017,63.38152597273373,36.618474027266274,GENERAL ACUTE,06 - north san joaquin,Non-DSH,150-199,Rural,42158,115127.6811,5597,Tuolumne,TUOLUMNE,554011,adventist health sonora  greenley,1.3778129134741182,
106150808,adventist health tehachapi valley,2017,95.03444716400573,4.965552835994278,GENERAL ACUTE,09 - central,DSH,Jan-49,Rural,4246,85509.10926,109,Kern,KERN,154168,adventist health tehachapi valley,,
106231396,adventist health ukiah valley,2017,69.03465737097764,30.96534262902236,GENERAL ACUTE,01 - northern california,DSH,50-99,Rural,12651,40855.35287,3552,Mendocino,MENDOCINO,231396,adventist health ukiah valley,1.0970734530453765,
106184008,banner lassen medical center,2017,73.45700863580757,26.54299136419243,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,3140,11829.864829161594,981,Lassen,LASSEN,184008,banner lassen medical center,0.9289875729774814,
106364430,barstow community hospital,2017,60.37388154542693,39.62611845457307,GENERAL ACUTE,12 - inland counties,Non-DSH,Jan-49,Rural,7409,18697.26405,2373,San Bernardino,SAN BERNARDINO,361105,barstow community hospital,,
106364430,barstow community hospital,2017,60.37388154542693,39.62611845457307,GENERAL ACUTE,12 - inland counties,Non-DSH,Jan-49,Rural,7409,18697.26405,2373,San Bernardino,SAN BERNARDINO,364430,barstow community hospital,1.1294934992570573,
106090793,barton memorial hospital,2017,62.54443628,37.45556372,GENERAL ACUTE,02 - golden empire,Non-DSH,100-149,Rural,22399,59801.52953,2267,El Dorado,EL DORADO,90793,barton memorial hospital,1.231500559999999,
106361110,bear valley community hospital,2017,89.24349980061467,10.756500199385329,GENERAL ACUTE,12 - inland counties,DSH,Jan-49,Rural,7565,70329.56686,176,San Bernardino,SAN BERNARDINO,361110,bear valley community hospital,0.951419512,
106190045,catalina island medical center,2017,82.53190266581252,17.468097334187483,GENERAL ACUTE,11 - los angeles county,Non-DSH,Jan-49,Rural,2323,13298.52906,24,Los Angeles,LOS ANGELES,190045,catalina island medical center,0.9275111111111114,
106100697,coalinga regional medical center,2017,65.41485774069022,34.58514225930978,GENERAL ACUTE,09 - central,DSH,100-149,Rural,27841,80499.88573,146,Fresno,FRESNO,100697,coalinga regional medical center,0.9706893854748605,
106361458,colorado river medical center,2017,76.69813985733316,23.30186014266684,GENERAL ACUTE,12 - inland counties,DSH,Jan-49,Rural,1426,6119.683112,530,San Bernardino,SAN BERNARDINO,361458,colorado river medical center,0.8983151696606793,
106320859,eastern plumas health care,2017,70.80955710058467,29.190442899415338,GENERAL ACUTE,01 - northern california,DSH,50-99,Rural,18666,63945.58679,196,Plumas,,,,,
106474007,fairchild medical center,2017,66.88571265467579,33.114287345324215,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,4348,13130.28408,1356,Siskiyou,SISKIYOU,474007,fairchild medical center,1.1730726329442283,
106270777,george l mee memorial hospital,2017,68.81642581046057,31.18357418953943,GENERAL ACUTE,08 - mid-coast,DSH,50-99,Rural,18663,59848.816195869316,975,Monterey,MONTEREY,270777,george l mee memorial hospital,0.8780075712143928,
106110889,glenn medical center,2017,89.02376051422361,10.97623948577639,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,1418,12918.81433379366,227,Glenn,GLENN,110889,glenn medical center,0.8749143459915611,
106350784,hazel hawkins memorial hospital,2017,65.77189116,34.228108844051505,GENERAL ACUTE,08 - mid-coast,DSH,150-199,Rural,42208,123313.85351234593,2355,San Benito,SAN BENITO,350784,hazel hawkins memorial hospital,1.0876282530553563,
106490964,healdsburg district hospital,2017,57.755498207022946,42.24450179297705,GENERAL ACUTE,03 - north bay,Non-DSH,Jan-49,Rural,7808,18482.878643625154,739,Sonoma,,,,,
106362041,hidesert medical center,2017,53.56096990449172,46.43903009550828,GENERAL ACUTE,12 - inland counties,DSH,150-199,Rural,39831,85770.52518,2486,San Bernardino,SAN BERNARDINO,362041,hidesert medical center,1.0627355029585803,
106121031,jerold phelps community hospital,2017,71.22726205401764,28.772737945982357,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,4376,15208.84112,53,Humboldt,HUMBOLDT,121031,jerold phelps community hospital,0.9999479166666668,
106220733,john c fremont healthcare district,2017,75.13963888995715,24.860361110042838,GENERAL ACUTE,09 - central,Non-DSH,Jan-49,Rural,9807,39448.3409,281,Mariposa,MARIPOSA,220733,john c fremont healthcare district,0.926157857,
106150737,kern valley hospital district,2017,58.21567320505382,41.78432679494618,GENERAL ACUTE,09 - central,DSH,100-149,Rural,27094,64842.49496937456,703,Kern,,,,,
106420491,lompoc valley medical center,2017,60.54641788585027,39.453582114149725,GENERAL ACUTE,10 - santa barbara / ventura,DSH,150-199,Rural,44394,112522.1022,2653,Santa Barbara,SANTA BARBARA,420491,lompoc valley medical center,1.0877423224903815,
106260011,mammoth hospital,2017,71.32736404338748,28.672635956612524,GENERAL ACUTE,12 - inland counties,Non-DSH,Jan-49,Rural,1335,4656.007219,671,Mono,MONO,260011,mammoth hospital,1.2606467805519053,
106050932,mark twain medical center,2017,69.40353880660226,30.596461193397744,GENERAL ACUTE,06 - north san joaquin,Non-DSH,Jan-49,Rural,3512,11478.45163465452,925,Calaveras,CALAVERAS,50932,mark twain medical center,1.2904938566552904,
106090933,marshall medical center,2017,57.97167305,42.028326945074106,GENERAL ACUTE,02 - golden empire,Non-DSH,100-149,Rural,24722,58822.23204,5528,El Dorado,EL DORADO,90933,marshall medical center,1.3597396916516322,
106450936,mayers memorial hospital,2017,54.77705929796838,45.22294070203163,GENERAL ACUTE,01 - northern california,Non-DSH,100-149,Rural,29536,65311.984451893695,466,Shasta,SHASTA,450936,mayers memorial hospital,1.0150459134615384,
106240924,memorial hospital los banos,2017,74.33689984440515,25.663100155594837,GENERAL ACUTE,06 - north san joaquin,DSH,Jan-49,Rural,3654,14238.342124863617,1682,Merced,MERCED,240924,memorial hospital los banos,0.9424770219825797,
106231013,mendocino coast district hospital,2017,74.19042612,25.809573884677906,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,4486,17381.14709,1022,Mendocino,,,,,
106470871,mercy medical center mt shasta,2017,65.12652058978125,34.873479410218756,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,3142,9009.71183,1132,Siskiyou,SISKIYOU,470871,mercy medical center mt shasta,1.3036232808616408,
106250956,modoc medical center,2017,72.32884799848121,27.671152001518795,GENERAL ACUTE,01 - northern california,Non-DSH,50-99,Rural,13467,48668.01353,217,Modoc,MODOC,250956,modoc medical center,0.945844878,
106250956,modoc medical center,2017,72.32884799848121,27.671152001518795,GENERAL ACUTE,01 - northern california,Non-DSH,50-99,Rural,13467,48668.01353,217,Modoc,MODOC,254005,modoc medical center,,
106361266,mountains community hospital,2017,78.98056920784234,21.019430792157664,GENERAL ACUTE,12 - inland counties,DSH,Jan-49,Rural,8082,38450.1373,329,San Bernardino,SAN BERNARDINO,361266,mountains community hospital,1.0173882142857138,
106141273,northern inyo hospital,2017,70.54418181879242,29.455818181207572,GENERAL ACUTE,12 - inland counties,DSH,Jan-49,Rural,3187,10819.59422,1090,Inyo,INYO,141273,northern inyo hospital,1.0288003218020916,
106500967,oak valley district hospital,2017,72.30432258236277,27.695677417637228,GENERAL ACUTE,06 - north san joaquin,Non-DSH,150-199,Rural,37176,134230.3329,1089,Stanislaus,,,,,
106560501,ojai valley community hospital,2017,54.93617808483189,45.063821915168106,GENERAL ACUTE,10 - santa barbara / ventura,DSH,50-99,Rural,24386,54114.36261643817,631,Ventura,,,,,
106040802,orchard hospital,2017,67.20689003906604,32.79310996093396,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,11288,34421.86487785775,542,Butte,BUTTE,40802,orchard hospital,1.0642047008547004,
106331288,palo verde hospital,2017,72.59523125680968,27.404768743190328,GENERAL ACUTE,12 - inland counties,DSH,50-99,Rural,2258,8239.441906,833,Riverside,RIVERSIDE,331288,palo verde hospital,0.901700608,
106320986,plumas district hospital,2017,82.23261095,17.76738905,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,1308,7361.801988,409,Plumas,PLUMAS,320986,plumas district hospital,0.9919495850622408,
106121051,redwood memorial hospital,2017,64.48727127997682,35.512728720023176,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,4887,13761.26301,1279,Humboldt,,,,,
106150782,ridgecrest regional hospital,2017,68.38407600444204,31.615923995557953,GENERAL ACUTE,09 - central,Non-DSH,150-199,Rural,33515,106006.7073,2107,Kern,KERN,150782,ridgecrest regional hospital,0.987658977,
106331326,san gorgonio memorial hospital,2017,58.70180023428524,41.298199765714756,GENERAL ACUTE,12 - inland counties,DSH,50-99,Rural,13743,33277.47959466569,3403,Riverside,RIVERSIDE,331326,san gorgonio memorial hospital,1.2020447769621683,
106420522,santa ynez valley cottage hospital,2017,85.13454591820108,14.865454081798909,GENERAL ACUTE,10 - santa barbara / ventura,Non-DSH,Jan-49,Rural,774,5206.702706,263,Santa Barbara,SANTA BARBARA,420522,santa ynez valley cottage hospital,1.0122087121212118,
106321016,seneca healthcare district,2017,72.51108946278548,27.48891053721453,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,6177,22470.87964,169,Plumas,,,,,
106291023,sierra nevada memorial hospital,2017,52.56377036905149,47.43622963094851,GENERAL ACUTE,02 - golden empire,DSH,100-149,Rural,17409,36699.79704,4586,Nevada,NEVADA,291023,sierra nevada memorial hospital,1.3050849301784322,
106491338,sonoma west medical center,2017,43.017877757429574,56.98212224257043,GENERAL ACUTE,03 - north bay,Non-DSH,Jan-49,Rural,2219,3894.203853,914,Sonoma,,,,,
106141338,southern inyo hospital,2017,63.194549446902805,36.805450553097195,GENERAL ACUTE,12 - inland counties,Non-DSH,Jan-49,Rural,9087,24689.277983136453,148,Inyo,INYO,141338,southern inyo hospital,1.0869283582089553,
106521041,st elizabeth community hospital,2017,66.42182161974618,33.57817838025382,GENERAL ACUTE,01 - northern california,Non-DSH,50-99,Rural,8582,25558.26556,2679,Tehama,TEHAMA,521041,st elizabeth community hospital,1.2232993857096666,
106361343,st mary medical center  apple valley,2017,40.76853054357466,59.23146945642534,GENERAL ACUTE,12 - inland counties,Non-DSH,200-299,Rural,65609,110767.1321,15093,San Bernardino,,,,,
106250955,surprise valley community hospital,2017,32.30203015552654,67.69796984447346,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,7658,11312.00835,35,Modoc,MODOC,250955,surprise valley community hospital,0.7847521739130434,
106034002,sutter amador hospital,2017,55.37716065260065,44.62283934739934,GENERAL ACUTE,06 - north san joaquin,DSH,50-99,Rural,8725,19552.76743,2403,Amador,AMADOR,34002,sutter amador hospital,1.2142444824961944,
106084001,sutter coast hospital,2017,59.71532398694001,40.284676013059986,GENERAL ACUTE,01 - northern california,DSH,Jan-49,Rural,9533,23664.08507,2324,Del Norte,DEL NORTE,84001,sutter coast hospital,1.2333906940674673,
106171395,sutter lakeside hospital,2017,71.90865778656502,28.091342213434984,GENERAL ACUTE,01 - northern california,DSH,Jan-49,Rural,6526,23231.35702,1904,Lake,LAKE,171395,sutter lakeside hospital,1.147541193317423,
106291053,tahoe forest hospital,2017,68.85813605924052,31.141863940759485,GENERAL ACUTE,02 - golden empire,Non-DSH,50-99,Rural,16304,52353.96324,1827,Nevada,NEVADA,291053,tahoe forest hospital,1.2876140761118748,
106531059,trinity hospital,2017,59.520025376517204,40.47997462,GENERAL ACUTE,01 - northern california,Non-DSH,50-99,Rural,3925,9696.152323482615,359,Trinity,TRINITY,531059,trinity hospital,1.091723014,
106400548,twin cities community hospital,2017,48.70677955194557,51.29322044805442,GENERAL ACUTE,08 - mid-coast,Non-DSH,100-149,Rural,15668,30545.94713,4355,San Luis Obispo,,,,,
106361370,victor valley global medical center,2017,39.948644310363925,60.051355689636075,GENERAL ACUTE,12 - inland counties,DSH,100-149,Rural,22801,37969.16778672342,5687,San Bernardino,SAN BERNARDINO,361370,victor valley global medical center,1.091841698557551,
106540680,alta hospital district,1998,39.470737914200804,60.529262085799196,GENERAL ACUTE,,Non-DSH,Jan-49,Rural,7312,12080.107617428683,1469,TULARE,TULARE,540680,alta hospital district,,1.01
106190045,avalon municipal hospital  clinic,1998,33.512157675171956,66.48784232482805,GENERAL ACUTE,,Non-DSH,Jan-49,Rural,2980,4482.022420642159,82,LOS ANGELES,,,,,
106361105,barstow community hospital,1998,36.96444902957114,63.03555097042886,GENERAL ACUTE,,Non-DSH,50-99,Rural,10971,17404.46435559308,2945,SAN BERNARDINO,SAN BERNARDINO,361105,barstow community hospital,,1.01
106361105,barstow community hospital,1998,36.96444902957114,63.03555097042886,GENERAL ACUTE,,Non-DSH,50-99,Rural,10971,17404.46435559308,2945,SAN BERNARDINO,SAN BERNARDINO,364430,barstow community hospital,,
106090793,barton memorial hospital,1998,44.54097362413346,55.45902637586655,GENERAL ACUTE,,Non-DSH,100-149,Rural,25428,45850.06564605902,5202,EL DORADO,EL DORADO,90793,barton memorial hospital,,0.92
106361110,bear valley community hospital,1998,51.04827357581615,48.95172642418385,GENERAL ACUTE,,Non-DSH,Jan-49,Rural,7327,14967.807134132468,562,SAN BERNARDINO,SAN BERNARDINO,361110,bear valley community hospital,,0.98
106040802,biggsgridley memorial hospital,1998,59.37287341693843,40.627126583061575,GENERAL ACUTE,,Non-DSH,50-99,Rural,3463,8523.861496628237,1003,BUTTE,,,,,
106240803,bloss memorial district hospital,1998,83.23793055561778,16.762069444382227,GENERAL ACUTE,,DSH,Jan-49,Rural,604,3603.373688458434,150,MERCED,MERCED,240803,bloss memorial district hospital,,1
106200692,chowchilla district memorial hospital,1998,48.510263545672885,51.48973645432711,GENERAL ACUTE,,DSH,Jan-49,Rural,6564,12748.171678490642,232,MADERA,MADERA,200692,chowchilla district memorial hospital,,1
106100697,coalinga regional medical center,1998,39.85488824444483,60.14511175555517,GENERAL ACUTE,,Non-DSH,50-99,Rural,17460,29029.790602038986,1052,FRESNO,FRESNO,100697,coalinga regional medical center,,0.74
106361458,colorado river medical center,1998,29.757694393275607,70.24230560672439,GENERAL ACUTE,,Non-DSH,50-99,Rural,8388,11941.52146281059,2344,SAN BERNARDINO,SAN BERNARDINO,361458,colorado river medical center,,0.91
106060870,colusa community hospital,1998,53.42513582504845,46.57486417495155,GENERAL ACUTE,,Non-DSH,Jan-49,Rural,3847,8259.820115737357,936,COLUSA,,,,,
106160702,corcoran district hospital,1998,51.83014730604525,48.169852693954745,GENERAL ACUTE,,Non-DSH,Jan-49,Rural,4122,8557.219442187137,779,KINGS,KINGS,160702,corcoran district hospital,,0.8
106500850,del puerto hospital,1998,38.764933780867466,61.23506621913254,GENERAL ACUTE,,Non-DSH,Jan-49,Rural,6082,9932.217560172598,118,STANISLAUS,STANISLAUS,500850,del puerto hospital,,0.93
106240853,dos palos memorial hospital,1998,44.64819295,55.35180705,GENERAL ACUTE,,Non-DSH,Jan-49,Rural,9789,17685.059479094576,72,MERCED,MERCED,240853,dos palos memorial hospital,,0.84
106320859,eastern plumas health care,1998,56.26547940053599,43.73452059946401,GENERAL ACUTE,,Non-DSH,Jan-49,Rural,8004,18301.332426399327,533,PLUMAS,,,,,
106474007,fairchild medical center,1998,58.384153734460654,41.61584626553934,GENERAL ACUTE,,Non-DSH,Jan-49,Rural,4869,11699.870210333442,1641,SISKIYOU,SISKIYOU,474007,fairchild medical center,,1.03
106370705,fallbrook hospital district,1998,38.21618656355935,61.78381343644066,GENERAL ACUTE,,Non-DSH,100-149,Rural,34721,56197.56707914898,2272,SAN DIEGO,SAN DIEGO,370705,fallbrook hospital district,,0.87
106230949,frank r howard memorial hospital,1998,49.555393461825155,50.44460653817485,GENERAL ACUTE,,Non-DSH,Jan-49,Rural,3151,6246.4556991150785,951,MENDOCINO,MENDOCINO,230949,frank r howard memorial hospital,,1.18
106270777,george l mee memorial hospital,1998,64.96508079587657,35.034919204123426,GENERAL ACUTE,,DSH,Jan-49,Rural,7915,22591.74612016358,1150,MONTEREY,MONTEREY,270777,george l mee memorial hospital,,0.66
106110889,glenn medical center,1998,86.14504721178936,13.854952788210637,GENERAL ACUTE,,Non-DSH,Jan-49,Rural,608,4388.322423713744,271,GLENN,GLENN,110889,glenn medical center,,0.82
106160725,hanford community hospital,1998,57.90452427167174,42.09547572832825,GENERAL ACUTE,,Non-DSH,50-99,Rural,16875,40087.443384429855,4770,KINGS,,,,,
106350784,hazel hawkins memorial hospital,1998,46.93943629015321,53.06056370984679,GENERAL ACUTE,,Non-DSH,100-149,Rural,24518,46207.57543035684,2259,SAN BENITO,SAN BENITO,350784,hazel hawkins memorial hospital,,0.85
106362041,hidesert medical center,1998,28.578130169837717,71.42186983,GENERAL ACUTE,,Non-DSH,150-199,Rural,36369,50921.37756472031,2628,SAN BERNARDINO,SAN BERNARDINO,362041,hidesert medical center,,1.2
106320874,indian valley hospital,1998,35.04538502536423,64.95461497463576,GENERAL ACUTE,,Non-DSH,Jan-49,Rural,8205,12631.89690710042,292,PLUMAS,PLUMAS,320874,indian valley hospital,,0.89
106334001,inland valley regional medical center,1998,28.60443573287102,71.39556426712898,GENERAL ACUTE,,Non-DSH,50-99,Rural,17736,24841.879438952456,6108,RIVERSIDE,,,,,
106121031,jerold phelps community hospital,1998,54.56129965199089,45.43870034800911,GENERAL ACUTE,,DSH,Jan-49,Rural,3639,8008.591733763006,398,HUMBOLDT,HUMBOLDT,121031,jerold phelps community hospital,,0.87
106220733,john c fremont healthcare district,1998,63.42705071630671,36.57294928,GENERAL ACUTE,,Non-DSH,Jan-49,Rural,7090,19385.91264544586,381,MARIPOSA,MARIPOSA,220733,john c fremont healthcare district,,0.88
106150737,kern valley hospital,1998,32.612131863479945,67.38786813652005,GENERAL ACUTE,,DSH,100-149,Rural,29544,43841.71931384928,1278,KERN,,,,,
106100745,kingsburg medical hospital,1998,42.37540803396856,57.62459196603144,GENERAL ACUTE,,DSH,Jan-49,Rural,7265,12607.464542712207,415,FRESNO,,,,,
106180919,lassen community hospital,1998,51.60747803510177,48.39252196489823,GENERAL ACUTE,,Non-DSH,50-99,Rural,10489,21674.836470825496,1179,LASSEN,,,,,
106540746,lindsay district hospital,1998,22.860580652042206,77.13941935,GENERAL ACUTE,,DSH,100-149,Rural,20326,26349.69276643656,2689,TULARE,TULARE,540746,lindsay district hospital,,0.74
106420491,lompoc district hospital,1998,48.10629932247123,51.89370067752878,GENERAL ACUTE,,Non-DSH,150-199,Rural,47928,92358.03069399131,2726,SANTA BARBARA,,,,,
106260011,mammoth hospital,1998,62.98636049365077,37.01363950634922,GENERAL ACUTE,,DSH,Jan-49,Rural,924,2496.3770445797404,422,MONO,MONO,260011,mammoth hospital,,1.11
106050932,mark twain st josephs hospital,1998,45.15885527605741,54.84114472394259,GENERAL ACUTE,,Non-DSH,Jan-49,Rural,5725,10439.242340433086,1364,CALAVERAS,,,,,
106090933,marshall hospital,1998,45.67729765,54.32270235,GENERAL ACUTE,,Non-DSH,100-149,Rural,21746,40031.14546670191,5617,EL DORADO,,,,,
106450936,mayers memorial hospital,1998,34.64565948,65.35434051535259,GENERAL ACUTE,,DSH,100-149,Rural,33568,51363.076630104515,748,SHASTA,SHASTA,450936,mayers memorial hospital,,0.85
106540755,memorial hospital at exeter,1998,23.98055356107345,76.01944643892655,GENERAL ACUTE,,DSH,50-99,Rural,22415,29485.876377708228,441,TULARE,TULARE,540755,memorial hospital at exeter,,0.93
106240924,memorial hospital los banos,1998,42.081446648810235,57.91855335118976,GENERAL ACUTE,,Non-DSH,Jan-49,Rural,6852,11830.405981400856,1745,MERCED,MERCED,240924,memorial hospital los banos,,0.83
106231013,mendocino coast district hospital,1998,52.50886929130102,47.49113070869898,GENERAL ACUTE,,Non-DSH,50-99,Rural,8289,17453.785320132836,1951,MENDOCINO,,,,,
106470871,mercy hospital of mt shasta,1998,39.42182510629813,60.57817489370188,GENERAL ACUTE,,Non-DSH,50-99,Rural,17753,29305.934077993697,1694,SISKIYOU,,,,,
106250956,modoc medical center,1998,51.51642806632554,48.483571933674455,GENERAL ACUTE,,Non-DSH,50-99,Rural,17391,35869.881913384794,378,MODOC,MODOC,250956,modoc medical center,,0.79
106250956,modoc medical center,1998,51.51642806632554,48.483571933674455,GENERAL ACUTE,,Non-DSH,50-99,Rural,17391,35869.881913384794,378,MODOC,MODOC,254005,modoc medical center,,
106361266,mountains community hospital,1998,49.68222385623439,50.31777614376561,GENERAL ACUTE,,Non-DSH,Jan-49,Rural,8280,16455.41721943905,959,SAN BERNARDINO,SAN BERNARDINO,361266,mountains community hospital,,0.76
106141273,northern inyo hospital,1998,48.91555096987712,51.08444903012288,GENERAL ACUTE,,Non-DSH,Jan-49,Rural,3509,6869.018001801005,1267,INYO,INYO,141273,northern inyo hospital,,0.96
106500967,oak valley district hospital,1998,43.76500628297849,56.23499371702151,GENERAL ACUTE,,Non-DSH,100-149,Rural,43955,78163.07443935121,2467,STANISLAUS,,,,,
106560501,ojai valley community hospital,1998,39.521263714770036,60.478736285229964,GENERAL ACUTE,,Non-DSH,100-149,Rural,28418,46988.415673857606,1677,VENTURA,,,,,
106491338,palm drive hospital,1998,46.20148645782102,53.79851354217897,GENERAL ACUTE,,Non-DSH,50-99,Rural,7169,13325.64698907411,1772,SONOMA,,,,,
106331288,palo verde hospital,1998,42.92094110258765,57.07905889741236,GENERAL ACUTE,,Non-DSH,50-99,Rural,5368,9404.499835303617,1974,RIVERSIDE,RIVERSIDE,331288,palo verde hospital,,0.8
106130760,pioneers memorial hospital,1998,40.39247946883234,59.60752053116766,GENERAL ACUTE,,DSH,50-99,Rural,13984,23460.12697,3987,IMPERIAL,,,,,
106320986,plumas district hospital,1998,65.66017768127203,34.339822318727975,GENERAL ACUTE,,Non-DSH,150-199,Rural,1750,5096.124213332342,627,PLUMAS,PLUMAS,320986,plumas district hospital,,0.86
106171049,redbud community hospital,1998,55.17012441424569,44.82987559,GENERAL ACUTE,,Non-DSH,Jan-49,Rural,6082,13566.845592434996,1601,LAKE,,,,,
106121051,redwood memorial hospital,1998,46.01901596495653,53.98098403504347,GENERAL ACUTE,,Non-DSH,Jan-49,Rural,7371,13654.808506667609,1863,HUMBOLDT,,,,,
106150782,ridgecrest community hospital,1998,40.003422346497246,59.99657765350275,GENERAL ACUTE,,Non-DSH,50-99,Rural,8894,14824.178891278385,2583,KERN,,,,,
106331326,san gorgonio memorial hospital,1998,27.194248288327383,72.80575171167261,GENERAL ACUTE,,Non-DSH,50-99,Rural,11192,15372.41184504608,2862,RIVERSIDE,RIVERSIDE,331326,san gorgonio memorial hospital,,0.97
106100791,sanger general hospital,1998,35.011361997661965,64.98863800233804,GENERAL ACUTE,,DSH,Jan-49,Rural,4678,7198.1813187586795,1130,FRESNO,,,,,
106420522,santa ynez valley cottage hospital,1998,68.74887709847273,31.251122901527268,GENERAL ACUTE,,Non-DSH,Jan-49,Rural,1264,4044.6546640352153,341,SANTA BARBARA,SANTA BARBARA,420522,santa ynez valley cottage hospital,,1.01
106100793,selma district hospital,1998,58.86464977666368,41.13535022333632,GENERAL ACUTE,,Non-DSH,50-99,Rural,7537,18322.44033192701,2159,FRESNO,,,,,
106321016,seneca hospital,1998,51.944333500186545,48.05566649981345,GENERAL ACUTE,,DSH,Jan-49,Rural,7244,15074.184851911523,467,PLUMAS,,,,,
106410828,seton medical center  coastside,1998,18.098985930465076,81.90101406953492,GENERAL ACUTE,,Non-DSH,100-149,Rural,41163,50259.45095753287,138,SAN MATEO,,,,,
106100797,sierra kings district hospital,1998,62.379821283428406,37.62017871657159,GENERAL ACUTE,,Non-DSH,Jan-49,Rural,4526,12030.777509321902,1530,FRESNO,,,,,
106291023,sierra nevada memorial hospital,1998,37.29143073896303,62.70856926103697,GENERAL ACUTE,,Non-DSH,100-149,Rural,26727,42620.969215137906,6221,NEVADA,NEVADA,291023,sierra nevada memorial hospital,,1.09
106461024,sierra valley district hospital,1998,24.873550464381005,75.12644954,GENERAL ACUTE,,DSH,Jan-49,Rural,12047,16035.630692607492,89,SIERRA,,,,,
106551034,sonora community hospital,1998,50.21095803044675,49.78904196955325,GENERAL ACUTE,,Non-DSH,100-149,Rural,35468,71236.55848146108,3642,TUOLUMNE,,,,,
106141338,southern inyo hospital,1998,50.84324943356698,49.15675056643302,GENERAL ACUTE,,Non-DSH,Jan-49,Rural,11684,23768.86158129925,133,INYO,INYO,141338,southern inyo hospital,,0.84
106521041,st elizabeth community hospital,1998,34.764594876775476,65.23540512322454,GENERAL ACUTE,,Non-DSH,50-99,Rural,11395,17467.508599779132,3169,TEHAMA,TEHAMA,521041,st elizabeth community hospital,,0.97
