COUNTY,OSHPD_ID,HOSPITAL,Year,FY_Score,CY_Score
MENDOCINO,230949,FRANK R HOWARD MEMORIAL HOSPITAL,2017,,
MENDOCINO,230949,FRANK R HOWARD MEMORIAL HOSPITAL,2018,,
MENDOCINO,230949,FRANK R HOWARD MEMORIAL HOSPITAL,2019,,
MENDOCINO,230949,FRANK R HOWARD MEMORIAL HOSPITAL,2020,,
MENDOCINO,230949,FRANK R HOWARD MEMORIAL HOSPITAL,2021,,
MENDOCINO,230949,FRANK R HOWARD MEMORIAL HOSPITAL,2022,,
MENDOCINO,230949,FRANK R HOWARD MEMORIAL HOSPITAL,2023,,
MENDOCINO,231013,ADVENTIST HEALTH MENDOCINO COAST,1996,,1.05
MENDOCINO,231013,ADVENTIST HEALTH MENDOCINO COAST,1997,,1.08
MENDOCINO,231013,ADVENTIST HEALTH MENDOCINO COAST,1998,,0.99
MENDOCINO,231013,ADVENTIST HEALTH MENDOCINO COAST,1999,,1.01
MENDOCINO,231013,ADVENTIST HEALTH MENDOCINO COAST,2000,,1.01
MENDOCINO,231013,ADVENTIST HEALTH MENDOCINO COAST,2001,,1.01
MENDOCINO,231013,ADVENTIST HEALTH MENDOCINO COAST,2002,,1.08
MENDOCINO,231013,ADVENTIST HEALTH MENDOCINO COAST,2003,,1.1
MENDOCINO,231013,ADVENTIST HEALTH MENDOCINO COAST,2004,,1.08
MENDOCINO,231013,ADVENTIST HEALTH MENDOCINO COAST,2005,,1.03
MENDOCINO,231013,ADVENTIST HEALTH MENDOCINO COAST,2006,,1.07
MENDOCINO,231013,ADVENTIST HEALTH MENDOCINO COAST,2007,,1.0369399582
MENDOCINO,231013,ADVENTIST HEALTH MENDOCINO COAST,2008,1.04,
MENDOCINO,231013,ADVENTIST HEALTH MENDOCINO COAST,2009,1.0233159152,
MENDOCINO,231013,ADVENTIST HEALTH MENDOCINO COAST,2010,1.05868557114228,
MENDOCINO,231013,ADVENTIST HEALTH MENDOCINO COAST,2011,1.15343120805369,
MENDOCINO,231013,ADVENTIST HEALTH MENDOCINO COAST,2012,1.061190260631,
MENDOCINO,231013,ADVENTIST HEALTH MENDOCINO COAST,2013,1.08563362637363,
MENDOCINO,231013,ADVENTIST HEALTH MENDOCINO COAST,2014,1.10321003039514,
MENDOCINO,231013,ADVENTIST HEALTH MENDOCINO COAST,2015,1.1313970311368562,
MENDOCINO,231013,ADVENTIST HEALTH MENDOCINO COAST,2016,1.186316434782609,
MENDOCINO,231013,ADVENTIST HEALTH MENDOCINO COAST,2017,1.2271553788587461,
MENDOCINO,231013,ADVENTIST HEALTH MENDOCINO COAST,2018,1.2010931352459024,
MENDOCINO,231013,ADVENTIST HEALTH MENDOCINO COAST,2019,1.1692322645290583,
MENDOCINO,231013,ADVENTIST HEALTH MENDOCINO COAST,2020,1.1452838359469246,
MENDOCINO,231013,ADVENTIST HEALTH MENDOCINO COAST,2021,1.2027767857142853,
MENDOCINO,231013,ADVENTIST HEALTH MENDOCINO COAST,2022,1.2728028387096775,
MENDOCINO,231013,ADVENTIST HEALTH MENDOCINO COAST,2023,1.4010831081081074,
MENDOCINO,231396,ADVENTIST HEALTH UKIAH VALLEY,1996,,0.98
MENDOCINO,231396,ADVENTIST HEALTH UKIAH VALLEY,1997,,0.97
MENDOCINO,231396,ADVENTIST HEALTH UKIAH VALLEY,1998,,0.96
MENDOCINO,231396,ADVENTIST HEALTH UKIAH VALLEY,1999,,0.95
MENDOCINO,231396,ADVENTIST HEALTH UKIAH VALLEY,2000,,0.96
MENDOCINO,231396,ADVENTIST HEALTH UKIAH VALLEY,2001,,0.96
MENDOCINO,231396,ADVENTIST HEALTH UKIAH VALLEY,2002,,0.99
MENDOCINO,231396,ADVENTIST HEALTH UKIAH VALLEY,2003,,0.93
MENDOCINO,231396,ADVENTIST HEALTH UKIAH VALLEY,2004,,0.94
MENDOCINO,231396,ADVENTIST HEALTH UKIAH VALLEY,2005,,0.98
MENDOCINO,231396,ADVENTIST HEALTH UKIAH VALLEY,2006,,0.93
MENDOCINO,231396,ADVENTIST HEALTH UKIAH VALLEY,2007,,0.935435063
MENDOCINO,231396,ADVENTIST HEALTH UKIAH VALLEY,2008,1.01,
MENDOCINO,231396,ADVENTIST HEALTH UKIAH VALLEY,2009,1.0450372317,
MENDOCINO,231396,ADVENTIST HEALTH UKIAH VALLEY,2010,1.03259653806048,
MENDOCINO,231396,ADVENTIST HEALTH UKIAH VALLEY,2011,1.03548195568811,
MENDOCINO,231396,ADVENTIST HEALTH UKIAH VALLEY,2012,1.02775120918984,
MENDOCINO,231396,ADVENTIST HEALTH UKIAH VALLEY,2013,1.11549495452577,
MENDOCINO,231396,ADVENTIST HEALTH UKIAH VALLEY,2014,1.13853172847539,
MENDOCINO,231396,ADVENTIST HEALTH UKIAH VALLEY,2015,1.1304435447080299,
MENDOCINO,231396,ADVENTIST HEALTH UKIAH VALLEY,2016,1.152376949620429,
MENDOCINO,231396,ADVENTIST HEALTH UKIAH VALLEY,2017,1.0970734530453765,
MENDOCINO,231396,ADVENTIST HEALTH UKIAH VALLEY,2018,1.1450242820452965,
MENDOCINO,231396,ADVENTIST HEALTH UKIAH VALLEY,2019,1.1724361399276237,
MENDOCINO,231396,ADVENTIST HEALTH UKIAH VALLEY,2020,1.2014902861264727,
MENDOCINO,231396,ADVENTIST HEALTH UKIAH VALLEY,2021,1.3187474690926042,
MENDOCINO,231396,ADVENTIST HEALTH UKIAH VALLEY,2022,1.2799660991487232,
MENDOCINO,231396,ADVENTIST HEALTH UKIAH VALLEY,2023,1.2982362480935432,
MENDOCINO,234004,MENDOCINO COUNTY P H F,1996,,0.79
MENDOCINO,234004,MENDOCINO COUNTY P H F,1997,,0.78
MENDOCINO,234004,MENDOCINO COUNTY P H F,1998,,0.75
MENDOCINO,234004,MENDOCINO COUNTY P H F,1999,,0.73
MENDOCINO,234004,MENDOCINO COUNTY P H F,2000,,0.72
MENDOCINO,234004,MENDOCINO COUNTY P H F,2001,,
MENDOCINO,234004,MENDOCINO COUNTY P H F,2002,,
MENDOCINO,234004,MENDOCINO COUNTY P H F,2003,,
MENDOCINO,234004,MENDOCINO COUNTY P H F,2004,,
MENDOCINO,234004,MENDOCINO COUNTY P H F,2005,,
MENDOCINO,234004,MENDOCINO COUNTY P H F,2006,,
MENDOCINO,234004,MENDOCINO COUNTY P H F,2007,,
MENDOCINO,234004,MENDOCINO COUNTY P H F,2008,,
MENDOCINO,234004,MENDOCINO COUNTY P H F,2009,,
MENDOCINO,234004,MENDOCINO COUNTY P H F,2010,,
MENDOCINO,234004,MENDOCINO COUNTY P H F,2011,,
MENDOCINO,234004,MENDOCINO COUNTY P H F,2012,,
MENDOCINO,234004,MENDOCINO COUNTY P H F,2013,,
MENDOCINO,234004,MENDOCINO COUNTY P H F,2014,,
MENDOCINO,234004,MENDOCINO COUNTY P H F,2015,,
MENDOCINO,234004,MENDOCINO COUNTY P H F,2016,,
MENDOCINO,234004,MENDOCINO COUNTY P H F,2017,,
MENDOCINO,234004,MENDOCINO COUNTY P H F,2018,,
MENDOCINO,234004,MENDOCINO COUNTY P H F,2019,,
MENDOCINO,234004,MENDOCINO COUNTY P H F,2020,,
MENDOCINO,234004,MENDOCINO COUNTY P H F,2021,,
MENDOCINO,234004,MENDOCINO COUNTY P H F,2022,,
MENDOCINO,234004,MENDOCINO COUNTY P H F,2023,,
MENDOCINO,234038,ADVENTIST HEALTH HOWARD MEMORIAL,1996,,
MENDOCINO,234038,ADVENTIST HEALTH HOWARD MEMORIAL,1997,,
MENDOCINO,234038,ADVENTIST HEALTH HOWARD MEMORIAL,1998,,
MENDOCINO,234038,ADVENTIST HEALTH HOWARD MEMORIAL,1999,,
MENDOCINO,234038,ADVENTIST HEALTH HOWARD MEMORIAL,2000,,
MENDOCINO,234038,ADVENTIST HEALTH HOWARD MEMORIAL,2001,,
MENDOCINO,234038,ADVENTIST HEALTH HOWARD MEMORIAL,2002,,
MENDOCINO,234038,ADVENTIST HEALTH HOWARD MEMORIAL,2003,,
MENDOCINO,234038,ADVENTIST HEALTH HOWARD MEMORIAL,2004,,
MENDOCINO,234038,ADVENTIST HEALTH HOWARD MEMORIAL,2005,,
MENDOCINO,234038,ADVENTIST HEALTH HOWARD MEMORIAL,2006,,
MENDOCINO,234038,ADVENTIST HEALTH HOWARD MEMORIAL,2007,,
MENDOCINO,234038,ADVENTIST HEALTH HOWARD MEMORIAL,2008,,
MENDOCINO,234038,ADVENTIST HEALTH HOWARD MEMORIAL,2009,,
MENDOCINO,234038,ADVENTIST HEALTH HOWARD MEMORIAL,2010,,
MENDOCINO,234038,ADVENTIST HEALTH HOWARD MEMORIAL,2011,,
MENDOCINO,234038,ADVENTIST HEALTH HOWARD MEMORIAL,2012,,
MENDOCINO,234038,ADVENTIST HEALTH HOWARD MEMORIAL,2013,,
MENDOCINO,234038,ADVENTIST HEALTH HOWARD MEMORIAL,2014,,
MENDOCINO,234038,ADVENTIST HEALTH HOWARD MEMORIAL,2015,,
MENDOCINO,234038,ADVENTIST HEALTH HOWARD MEMORIAL,2016,1.5076586102719025,
MENDOCINO,234038,ADVENTIST HEALTH HOWARD MEMORIAL,2017,1.5787726159793813,
MENDOCINO,234038,ADVENTIST HEALTH HOWARD MEMORIAL,2018,1.4888757378984645,
MENDOCINO,234038,ADVENTIST HEALTH HOWARD MEMORIAL,2019,1.5986483100233106,
MENDOCINO,234038,ADVENTIST HEALTH HOWARD MEMORIAL,2020,1.6351740274599538,
MENDOCINO,234038,ADVENTIST HEALTH HOWARD MEMORIAL,2021,1.7918032908704886,
MENDOCINO,234038,ADVENTIST HEALTH HOWARD MEMORIAL,2022,1.8020443341121504,
MENDOCINO,234038,ADVENTIST HEALTH HOWARD MEMORIAL,2023,1.7415285450061657,
MERCED,240803,BLOSS MEMORIAL DISTRICT HOSPITAL,1996,,0.92
MERCED,240803,BLOSS MEMORIAL DISTRICT HOSPITAL,1997,,0.93
MERCED,240803,BLOSS MEMORIAL DISTRICT HOSPITAL,1998,,1.0
MERCED,240803,BLOSS MEMORIAL DISTRICT HOSPITAL,1999,,
MERCED,240803,BLOSS MEMORIAL DISTRICT HOSPITAL,2000,,
MERCED,240803,BLOSS MEMORIAL DISTRICT HOSPITAL,2001,,
MERCED,240803,BLOSS MEMORIAL DISTRICT HOSPITAL,2002,,
MERCED,240803,BLOSS MEMORIAL DISTRICT HOSPITAL,2003,,
MERCED,240803,BLOSS MEMORIAL DISTRICT HOSPITAL,2004,,
MERCED,240803,BLOSS MEMORIAL DISTRICT HOSPITAL,2005,,
MERCED,240803,BLOSS MEMORIAL DISTRICT HOSPITAL,2006,,
MERCED,240803,BLOSS MEMORIAL DISTRICT HOSPITAL,2007,,
MERCED,240803,BLOSS MEMORIAL DISTRICT HOSPITAL,2008,,
MERCED,240803,BLOSS MEMORIAL DISTRICT HOSPITAL,2009,,
MERCED,240803,BLOSS MEMORIAL DISTRICT HOSPITAL,2010,,
MERCED,240803,BLOSS MEMORIAL DISTRICT HOSPITAL,2011,,
MERCED,240803,BLOSS MEMORIAL DISTRICT HOSPITAL,2012,,
MERCED,240803,BLOSS MEMORIAL DISTRICT HOSPITAL,2013,,
MERCED,240803,BLOSS MEMORIAL DISTRICT HOSPITAL,2014,,
MERCED,240803,BLOSS MEMORIAL DISTRICT HOSPITAL,2015,,
MERCED,240803,BLOSS MEMORIAL DISTRICT HOSPITAL,2016,,
MERCED,240803,BLOSS MEMORIAL DISTRICT HOSPITAL,2017,,
MERCED,240803,BLOSS MEMORIAL DISTRICT HOSPITAL,2018,,
MERCED,240803,BLOSS MEMORIAL DISTRICT HOSPITAL,2019,,
MERCED,240803,BLOSS MEMORIAL DISTRICT HOSPITAL,2020,,
MERCED,240803,BLOSS MEMORIAL DISTRICT HOSPITAL,2021,,
MERCED,240803,BLOSS MEMORIAL DISTRICT HOSPITAL,2022,,
MERCED,240803,BLOSS MEMORIAL DISTRICT HOSPITAL,2023,,
MERCED,240853,DOS PALOS MEMORIAL HOSPITAL,1996,,0.78
MERCED,240853,DOS PALOS MEMORIAL HOSPITAL,1997,,0.81
MERCED,240853,DOS PALOS MEMORIAL HOSPITAL,1998,,0.84
MERCED,240853,DOS PALOS MEMORIAL HOSPITAL,1999,,0.85
MERCED,240853,DOS PALOS MEMORIAL HOSPITAL,2000,,0.83
MERCED,240853,DOS PALOS MEMORIAL HOSPITAL,2001,,0.82
MERCED,240853,DOS PALOS MEMORIAL HOSPITAL,2002,,0.8
MERCED,240853,DOS PALOS MEMORIAL HOSPITAL,2003,,0.89
MERCED,240853,DOS PALOS MEMORIAL HOSPITAL,2004,,0.99
MERCED,240853,DOS PALOS MEMORIAL HOSPITAL,2005,,0.91
MERCED,240853,DOS PALOS MEMORIAL HOSPITAL,2006,,0.88
MERCED,240853,DOS PALOS MEMORIAL HOSPITAL,2007,,0.9714764706
MERCED,240853,DOS PALOS MEMORIAL HOSPITAL,2008,,
MERCED,240853,DOS PALOS MEMORIAL HOSPITAL,2009,,
MERCED,240853,DOS PALOS MEMORIAL HOSPITAL,2010,,
MERCED,240853,DOS PALOS MEMORIAL HOSPITAL,2011,,
MERCED,240853,DOS PALOS MEMORIAL HOSPITAL,2012,,
MERCED,240853,DOS PALOS MEMORIAL HOSPITAL,2013,,
MERCED,240853,DOS PALOS MEMORIAL HOSPITAL,2014,,
MERCED,240853,DOS PALOS MEMORIAL HOSPITAL,2015,,
MERCED,240853,DOS PALOS MEMORIAL HOSPITAL,2016,,
MERCED,240853,DOS PALOS MEMORIAL HOSPITAL,2017,,
MERCED,240853,DOS PALOS MEMORIAL HOSPITAL,2018,,
MERCED,240853,DOS PALOS MEMORIAL HOSPITAL,2019,,
MERCED,240853,DOS PALOS MEMORIAL HOSPITAL,2020,,
MERCED,240853,DOS PALOS MEMORIAL HOSPITAL,2021,,
MERCED,240853,DOS PALOS MEMORIAL HOSPITAL,2022,,
MERCED,240853,DOS PALOS MEMORIAL HOSPITAL,2023,,
MERCED,240924,MEMORIAL HOSPITAL LOS BANOS,1996,,0.78
MERCED,240924,MEMORIAL HOSPITAL LOS BANOS,1997,,0.78
MERCED,240924,MEMORIAL HOSPITAL LOS BANOS,1998,,0.83
MERCED,240924,MEMORIAL HOSPITAL LOS BANOS,1999,,0.77
MERCED,240924,MEMORIAL HOSPITAL LOS BANOS,2000,,0.75
MERCED,240924,MEMORIAL HOSPITAL LOS BANOS,2001,,0.75
MERCED,240924,MEMORIAL HOSPITAL LOS BANOS,2002,,0.76
MERCED,240924,MEMORIAL HOSPITAL LOS BANOS,2003,,0.75
MERCED,240924,MEMORIAL HOSPITAL LOS BANOS,2004,,0.71
MERCED,240924,MEMORIAL HOSPITAL LOS BANOS,2005,,0.7
MERCED,240924,MEMORIAL HOSPITAL LOS BANOS,2006,,0.65
MERCED,240924,MEMORIAL HOSPITAL LOS BANOS,2007,,0.677980993
MERCED,240924,MEMORIAL HOSPITAL LOS BANOS,2008,0.7,
MERCED,240924,MEMORIAL HOSPITAL LOS BANOS,2009,0.717421556,
MERCED,240924,MEMORIAL HOSPITAL LOS BANOS,2010,0.690395402298851,
MERCED,240924,MEMORIAL HOSPITAL LOS BANOS,2011,0.728706710239651,
MERCED,240924,MEMORIAL HOSPITAL LOS BANOS,2012,0.72084510261194,
MERCED,240924,MEMORIAL HOSPITAL LOS BANOS,2013,0.765322944550669,
MERCED,240924,MEMORIAL HOSPITAL LOS BANOS,2014,0.805667680074836,
MERCED,240924,MEMORIAL HOSPITAL LOS BANOS,2015,0.8872195043597978,
MERCED,240924,MEMORIAL HOSPITAL LOS BANOS,2016,0.9219706134706135,
MERCED,240924,MEMORIAL HOSPITAL LOS BANOS,2017,0.9424770219825797,
MERCED,240924,MEMORIAL HOSPITAL LOS BANOS,2018,0.9963237259816211,
MERCED,240924,MEMORIAL HOSPITAL LOS BANOS,2019,1.0065148148148149,
MERCED,240924,MEMORIAL HOSPITAL LOS BANOS,2020,1.070398496905393,
MERCED,240924,MEMORIAL HOSPITAL LOS BANOS,2021,1.178920822510822,
MERCED,240924,MEMORIAL HOSPITAL LOS BANOS,2022,1.1640776125567953,
MERCED,240924,MEMORIAL HOSPITAL LOS BANOS,2023,1.0518371063829783,
MERCED,240942,MERCY MEDICAL CENTER - MERCED,1996,,0.84
MERCED,240942,MERCY MEDICAL CENTER - MERCED,1997,,0.85
MERCED,240942,MERCY MEDICAL CENTER - MERCED,1998,,0.9
MERCED,240942,MERCY MEDICAL CENTER - MERCED,1999,,0.94
MERCED,240942,MERCY MEDICAL CENTER - MERCED,2000,,0.92
MERCED,240942,MERCY MEDICAL CENTER - MERCED,2001,,0.96
MERCED,240942,MERCY MEDICAL CENTER - MERCED,2002,,0.94
MERCED,240942,MERCY MEDICAL CENTER - MERCED,2003,,0.84
MERCED,240942,MERCY MEDICAL CENTER - MERCED,2004,,0.9
MERCED,240942,MERCY MEDICAL CENTER - MERCED,2005,,0.92
MERCED,240942,MERCY MEDICAL CENTER - MERCED,2006,,0.92
MERCED,240942,MERCY MEDICAL CENTER - MERCED,2007,,0.9494504138
MERCED,240942,MERCY MEDICAL CENTER - MERCED,2008,1.0,
MERCED,240942,MERCY MEDICAL CENTER - MERCED,2009,1.005081817,
MERCED,240942,MERCY MEDICAL CENTER - MERCED,2010,1.00043565305093,
MERCED,240942,MERCY MEDICAL CENTER - MERCED,2011,1.03609446954141,
MERCED,240942,MERCY MEDICAL CENTER - MERCED,2012,1.05995066459903,
MERCED,240942,MERCY MEDICAL CENTER - MERCED,2013,1.12069768865265,
MERCED,240942,MERCY MEDICAL CENTER - MERCED,2014,1.15242805837203,
MERCED,240942,MERCY MEDICAL CENTER - MERCED,2015,1.0903453247143717,
MERCED,240942,MERCY MEDICAL CENTER - MERCED,2016,1.1078819509762008,
MERCED,240942,MERCY MEDICAL CENTER - MERCED,2017,1.1263218254231668,
MERCED,240942,MERCY MEDICAL CENTER - MERCED,2018,1.1873642828552362,
MERCED,240942,MERCY MEDICAL CENTER - MERCED,2019,1.2197950211940507,
MERCED,240942,MERCY MEDICAL CENTER - MERCED,2020,1.2394753500967122,
MERCED,240942,MERCY MEDICAL CENTER - MERCED,2021,1.3004178948981155,
MERCED,240942,MERCY MEDICAL CENTER - MERCED,2022,1.303811363982341,
MERCED,240942,MERCY MEDICAL CENTER - MERCED,2023,1.3028077542005214,
MERCED,240948,MERCY MEDICAL CENTER MERCED-DOMINICAN CAMPUS,1996,,1.02
MERCED,240948,MERCY MEDICAL CENTER MERCED-DOMINICAN CAMPUS,1997,,1.08
MERCED,240948,MERCY MEDICAL CENTER MERCED-DOMINICAN CAMPUS,1998,,1.01
MERCED,240948,MERCY MEDICAL CENTER MERCED-DOMINICAN CAMPUS,1999,,1.02
MERCED,240948,MERCY MEDICAL CENTER MERCED-DOMINICAN CAMPUS,2000,,1.0
MERCED,240948,MERCY MEDICAL CENTER MERCED-DOMINICAN CAMPUS,2001,,0.99
MERCED,240948,MERCY MEDICAL CENTER MERCED-DOMINICAN CAMPUS,2002,,1.06
MERCED,240948,MERCY MEDICAL CENTER MERCED-DOMINICAN CAMPUS,2003,,1.3
MERCED,240948,MERCY MEDICAL CENTER MERCED-DOMINICAN CAMPUS,2004,,1.22
MERCED,240948,MERCY MEDICAL CENTER MERCED-DOMINICAN CAMPUS,2005,,
MERCED,240948,MERCY MEDICAL CENTER MERCED-DOMINICAN CAMPUS,2006,,
MERCED,240948,MERCY MEDICAL CENTER MERCED-DOMINICAN CAMPUS,2007,,
MERCED,240948,MERCY MEDICAL CENTER MERCED-DOMINICAN CAMPUS,2008,,
MERCED,240948,MERCY MEDICAL CENTER MERCED-DOMINICAN CAMPUS,2009,,
MERCED,240948,MERCY MEDICAL CENTER MERCED-DOMINICAN CAMPUS,2010,,
MERCED,240948,MERCY MEDICAL CENTER MERCED-DOMINICAN CAMPUS,2011,,
MERCED,240948,MERCY MEDICAL CENTER MERCED-DOMINICAN CAMPUS,2012,,
MERCED,240948,MERCY MEDICAL CENTER MERCED-DOMINICAN CAMPUS,2013,,
MERCED,240948,MERCY MEDICAL CENTER MERCED-DOMINICAN CAMPUS,2014,,
MERCED,240948,MERCY MEDICAL CENTER MERCED-DOMINICAN CAMPUS,2015,,
MERCED,240948,MERCY MEDICAL CENTER MERCED-DOMINICAN CAMPUS,2016,,
MERCED,240948,MERCY MEDICAL CENTER MERCED-DOMINICAN CAMPUS,2017,,
MERCED,240948,MERCY MEDICAL CENTER MERCED-DOMINICAN CAMPUS,2018,,
MERCED,240948,MERCY MEDICAL CENTER MERCED-DOMINICAN CAMPUS,2019,,
MERCED,240948,MERCY MEDICAL CENTER MERCED-DOMINICAN CAMPUS,2020,,
MERCED,240948,MERCY MEDICAL CENTER MERCED-DOMINICAN CAMPUS,2021,,
MERCED,240948,MERCY MEDICAL CENTER MERCED-DOMINICAN CAMPUS,2022,,
MERCED,240948,MERCY MEDICAL CENTER MERCED-DOMINICAN CAMPUS,2023,,
MERCED,244002,MERCED COUNTY P.H.F. (B.R.I.T.E. UNIT),1996,,0.8
MERCED,244002,MERCED COUNTY P.H.F. (B.R.I.T.E. UNIT),1997,,
MERCED,244002,MERCED COUNTY P.H.F. (B.R.I.T.E. UNIT),1998,,
MERCED,244002,MERCED COUNTY P.H.F. (B.R.I.T.E. UNIT),1999,,
MERCED,244002,MERCED COUNTY P.H.F. (B.R.I.T.E. UNIT),2000,,
MERCED,244002,MERCED COUNTY P.H.F. (B.R.I.T.E. UNIT),2001,,
MERCED,244002,MERCED COUNTY P.H.F. (B.R.I.T.E. UNIT),2002,,
MERCED,244002,MERCED COUNTY P.H.F. (B.R.I.T.E. UNIT),2003,,
MERCED,244002,MERCED COUNTY P.H.F. (B.R.I.T.E. UNIT),2004,,
MERCED,244002,MERCED COUNTY P.H.F. (B.R.I.T.E. UNIT),2005,,
MERCED,244002,MERCED COUNTY P.H.F. (B.R.I.T.E. UNIT),2006,,
MERCED,244002,MERCED COUNTY P.H.F. (B.R.I.T.E. UNIT),2007,,
MERCED,244002,MERCED COUNTY P.H.F. (B.R.I.T.E. UNIT),2008,,
MERCED,244002,MERCED COUNTY P.H.F. (B.R.I.T.E. UNIT),2009,,
MERCED,244002,MERCED COUNTY P.H.F. (B.R.I.T.E. UNIT),2010,,
MERCED,244002,MERCED COUNTY P.H.F. (B.R.I.T.E. UNIT),2011,,
MERCED,244002,MERCED COUNTY P.H.F. (B.R.I.T.E. UNIT),2012,,
MERCED,244002,MERCED COUNTY P.H.F. (B.R.I.T.E. UNIT),2013,,
MERCED,244002,MERCED COUNTY P.H.F. (B.R.I.T.E. UNIT),2014,,
MERCED,244002,MERCED COUNTY P.H.F. (B.R.I.T.E. UNIT),2015,,
MERCED,244002,MERCED COUNTY P.H.F. (B.R.I.T.E. UNIT),2016,,
MERCED,244002,MERCED COUNTY P.H.F. (B.R.I.T.E. UNIT),2017,,
MERCED,244002,MERCED COUNTY P.H.F. (B.R.I.T.E. UNIT),2018,,
MERCED,244002,MERCED COUNTY P.H.F. (B.R.I.T.E. UNIT),2019,,
MERCED,244002,MERCED COUNTY P.H.F. (B.R.I.T.E. UNIT),2020,,
MERCED,244002,MERCED COUNTY P.H.F. (B.R.I.T.E. UNIT),2021,,
MERCED,244002,MERCED COUNTY P.H.F. (B.R.I.T.E. UNIT),2022,,
MERCED,244002,MERCED COUNTY P.H.F. (B.R.I.T.E. UNIT),2023,,
MERCED,244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,1996,,0.82
MERCED,244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,1997,,0.78
MERCED,244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,1998,,0.77
MERCED,244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,1999,,0.76
MERCED,244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,2000,,0.74
MERCED,244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,2001,,0.72
MERCED,244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,2002,,0.72
MERCED,244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,2003,,0.66
MERCED,244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,2004,,0.64
MERCED,244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,2005,,0.63
MERCED,244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,2006,,0.62
MERCED,244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,2007,,0.6910419962
MERCED,244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,2008,0.74,
MERCED,244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,2009,0.7930860467,
MERCED,244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,2010,0.850570743801653,
MERCED,244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,2011,0.869197307001795,
MERCED,244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,2012,0.887841952983725,
MERCED,244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,2013,0.910094017094017,
MERCED,244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,2014,0.957071644612476,
MERCED,244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,2015,0.9653290630975143,
MERCED,244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,2016,0.9874964125560538,
MERCED,244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,2017,1.0377826291079812,
MERCED,244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,2018,1.1250463700234192,
MERCED,244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,2019,1.1451834757834758,
MERCED,244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,2020,1.1971487272727273,
MERCED,244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,2021,1.2340413636363636,
MERCED,244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,2022,1.222821406727829,
MERCED,244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,2023,1.2829430913348947,
MODOC,250955,SURPRISE VALLEY COMMUNITY HOSPITAL,1996,,0.83
MODOC,250955,SURPRISE VALLEY COMMUNITY HOSPITAL,1997,,0.82
MODOC,250955,SURPRISE VALLEY COMMUNITY HOSPITAL,1998,,0.87
MODOC,250955,SURPRISE VALLEY COMMUNITY HOSPITAL,1999,,0.78
MODOC,250955,SURPRISE VALLEY COMMUNITY HOSPITAL,2000,,0.78
MODOC,250955,SURPRISE VALLEY COMMUNITY HOSPITAL,2001,,0.89
MODOC,250955,SURPRISE VALLEY COMMUNITY HOSPITAL,2002,,0.89
MODOC,250955,SURPRISE VALLEY COMMUNITY HOSPITAL,2003,,0.96
MODOC,250955,SURPRISE VALLEY COMMUNITY HOSPITAL,2004,,0.85
MODOC,250955,SURPRISE VALLEY COMMUNITY HOSPITAL,2005,,0.93
MODOC,250955,SURPRISE VALLEY COMMUNITY HOSPITAL,2006,,0.91
MODOC,250955,SURPRISE VALLEY COMMUNITY HOSPITAL,2007,,0.8825828571
MODOC,250955,SURPRISE VALLEY COMMUNITY HOSPITAL,2008,0.94,
MODOC,250955,SURPRISE VALLEY COMMUNITY HOSPITAL,2009,0.8257284927,
MODOC,250955,SURPRISE VALLEY COMMUNITY HOSPITAL,2010,0.798230555555556,
MODOC,250955,SURPRISE VALLEY COMMUNITY HOSPITAL,2011,0.846322727272727,
MODOC,250955,SURPRISE VALLEY COMMUNITY HOSPITAL,2012,0.751153333333333,
MODOC,250955,SURPRISE VALLEY COMMUNITY HOSPITAL,2013,0.893816666666666,
MODOC,250955,SURPRISE VALLEY COMMUNITY HOSPITAL,2014,0.822895652173913,
MODOC,250955,SURPRISE VALLEY COMMUNITY HOSPITAL,2015,0.853023076923077,
